date time,outside temp,weather,curr_temp," ""main bedroom"""," ""bathroom"""," ""gust"""," ""agata's"""," ""leo's'"""," ""living room"""," ""kitchen"""," ""office""",set_temp," ""main bedroom"""," ""bathroom"""," ""gust"""," ""agata's"""," ""leo's'"""," ""living room"""," ""kitchen"""," ""office""",is_on," ""main bedroom"""," ""bathroom"""," ""gust"""," ""agata's"""," ""leo's'"""," ""living room"""," ""kitchen"""," ""office""",mode," ""main bedroom"""," ""bathroom"""," ""gust"""," ""agata's"""," ""leo's'"""," ""living room"""," ""kitchen"""," ""office"""
2019-02-04 03:06,0,niebo niewidoczne: bez istot. opadw, ,20.0,24.0,20.5,20.0,20.0,22.0,22.0,17.5, ,20.5,25.0,20.5->21.0,20.5,20.5,22.0,22.0,17.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-04 03:11,0,niebo niewidoczne: bez istot. opadw, ,20.0,24.0,20.5,20.0,20.0,22.0,22.0,17.5, ,20.5,25.0,21.0,20.5,20.5,22.0,22.0,17.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-04 03:16,0,niebo niewidoczne: bez istot. opadw, ,20.0,24.0,20.5,20.0,20.0,22.0,22.0,17.5, ,20.5,25.0,21.0,20.5,20.5,22.0,22.0,17.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-04 03:21,0,niebo niewidoczne: bez istot. opadw, ,20.0,24.0,20.5,20.0,20.5,22.0,22.0,17.5, ,20.5,25.0,21.0,20.5,20.5,22.0,22.0,17.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-04 03:26,0,niebo niewidoczne: bez istot. opadw, ,20.5,24.0,20.5,20.0,20.5,22.0,22.0,17.5, ,20.5,25.0,21.0,20.5,20.5,22.0,22.0,17.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-04 03:31,0,niebo niewidoczne: bez istot. opadw, ,20.5,24.0,20.5,20.0,20.5,22.0,22.0,17.5, ,20.5,25.0,21.0,20.5,20.5,22.0,22.0,17.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-04 03:36,0,niebo niewidoczne: bez istot. opadw, ,21.0,24.0,20.5,20.5,21.0,22.0,22.0,17.5, ,20.5,25.0,21.0,20.5,20.5,22.0->22.5,22.0->22.5,17.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-04 03:41,0,niebo niewidoczne: bez istot. opadw, ,21.0,24.0,20.5,20.5,21.0,22.0,22.0,17.5, ,20.5,25.0,21.0,20.5,20.5,22.5,22.5,17.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-04 03:46,0,niebo niewidoczne: bez istot. opadw, ,21.0,24.0,20.5,20.5,21.0,22.0,22.0,17.5, ,20.5,25.0,21.0,20.5,20.5,22.5,22.5,17.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-04 03:52,0,niebo niewidoczne: bez istot. opadw, ,21.0,24.0,20.5,20.5,21.0,22.0,22.0,17.5, ,20.5->21.0,25.0,21.0,20.5->21.0,20.5->21.0,22.5,22.5,17.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-04 03:57,0,niebo niewidoczne: bez istot. opadw, ,21.0,24.0,20.5,20.5,21.0,22.0,22.0,17.5, ,21.0,25.0,21.0,21.0,21.0,22.5,22.5,17.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-04 04:02,0,niebo niewidoczne: bez istot. opadw, ,21.0,24.0,21.0,21.0,21.0,22.0,22.0,17.5, ,21.0,25.0,21.0,21.0,21.0,22.5,22.5,17.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-04 04:07,0,niebo niewidoczne: bez istot. opadw, ,20.5,24.0,21.0,21.0,21.0,22.0,22.0,17.5, ,21.0,25.0,21.0,21.0,21.0,22.5,22.5,17.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-04 04:12,0,niebo niewidoczne: bez istot. opadw, ,20.5,24.0,21.0,20.5,20.5,22.0,22.0,17.5, ,21.0,25.0,21.0,21.0,21.0,22.5,22.5,17.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-04 04:17,0,niebo niewidoczne: bez istot. opadw, ,20.5,24.0,21.0,20.5,20.5,22.0,22.0,17.5, ,21.0,25.0,21.0,21.0,21.0,22.5,22.5,17.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-04 04:22,0,niebo niewidoczne: bez istot. opadw, ,20.5,24.0,21.0,20.5,20.5,22.0,22.0,17.5, ,21.0,25.0,21.0,21.0,21.0,22.5,22.5,17.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-04 04:27,0,niebo niewidoczne: bez istot. opadw, ,20.5,24.0,21.0,20.5,20.5,22.0,22.0,17.5, ,21.0,25.0,21.0->21.5,21.0,21.0,22.5,22.5,17.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-04 04:32,0,niebo niewidoczne: bez istot. opadw, ,20.5,24.0,21.0,20.5,20.5,22.0,22.0,17.5, ,21.0,25.0,21.5,21.0,21.0,22.5,22.5,17.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-04 04:38,0,niebo niewidoczne: bez istot. opadw, ,20.5,24.0,21.0,20.5,20.5,22.0,22.0,17.5, ,21.0,25.0,21.5,21.0,21.0,22.5,22.5,17.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-04 04:43,0,niebo niewidoczne: bez istot. opadw, ,20.5,24.0,21.0,20.5,20.5,22.0,22.0,17.5, ,21.0,25.0,21.5,21.0,21.0,22.5,22.5,17.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-04 04:48,0,niebo niewidoczne: bez istot. opadw, ,20.5,24.0,21.0,20.5,20.5,22.0,22.0,17.5, ,21.0->21.5,25.0,21.5,21.0->21.5,21.0->21.5,22.5,22.5,17.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-04 04:53,0,niebo niewidoczne: bez istot. opadw, ,20.5,24.5,21.0,20.5,20.5,22.0,22.0,17.5, ,21.5,25.0,21.5,21.5,21.5,22.5,22.5,17.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-04 04:58,0,niebo niewidoczne: bez istot. opadw, ,20.5,24.5,21.0,20.5,20.5,22.0,22.0,17.5, ,21.5,25.0,21.5,21.5,21.5,22.5,22.5,17.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-04 05:03,0,niebo niewidoczne: bez istot. opadw, ,20.5,24.5,21.0,20.5,20.5,22.0,22.0,17.5, ,21.5,25.0,21.5,21.5,21.5,22.5,22.5,17.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-04 05:08,0,niebo niewidoczne: bez istot. opadw, ,20.5,24.5,21.0,20.5,20.5,22.0,22.0,17.5, ,21.5,25.0,21.5,21.5,21.5,22.5,22.5,17.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-04 05:13,0,niebo niewidoczne: bez istot. opadw, ,20.5,24.5,21.0,20.5,20.5,22.0,22.0,17.5, ,21.5,25.0,21.5,21.5,21.5,22.5,22.5,17.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-04 05:18,0,niebo niewidoczne: bez istot. opadw, ,20.5,24.5,21.0,20.5,20.5,22.0,22.5,17.5, ,21.5,25.0,21.5,21.5,21.5,22.5,22.5,17.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-04 05:23,0,niebo niewidoczne: bez istot. opadw, ,20.5,24.5,21.0,20.5,20.5,22.0,22.5,17.5, ,21.5,25.0,21.5,21.5,21.5,22.5,22.5,17.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-04 05:29,0,niebo niewidoczne: bez istot. opadw, ,20.5,24.5,21.0,20.5,20.5,22.5,22.5,17.5, ,21.5,25.0,21.5,21.5,21.5,22.5,22.5,17.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-04 05:34,0,niebo niewidoczne: bez istot. opadw, ,20.5,24.5,21.0,20.5,20.5,22.5,22.5,17.5, ,21.5,25.0,21.5,21.5,21.5,22.5,22.5,17.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-04 05:39,0,niebo niewidoczne: bez istot. opadw, ,20.5,24.5,21.0,20.5,20.5,22.5,22.5,17.5, ,21.5,25.0,21.5,21.5,21.5,22.5->23.0,22.5->23.0,17.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-04 05:44,0,niebo niewidoczne: bez istot. opadw, ,20.5,24.5,21.0,20.5,21.0,22.5,22.5,17.5, ,21.5,25.0,21.5->22.0,21.5,21.5,23.0,23.0,17.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-04 05:49,0,niebo niewidoczne: bez istot. opadw, ,20.5,24.5,21.0,20.5,21.0,22.5,22.5,17.5, ,21.5->22.0,25.0,22.0,21.5->22.0,21.5->22.0,23.0,23.0,17.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-04 05:54,0,niebo niewidoczne: bez istot. opadw, ,20.5,24.5,21.0,20.5,21.0,22.5,22.5,17.5, ,22.0,25.0,17.0->22.0,22.0,22.0,23.0,23.0,17.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-04 05:59,0,niebo niewidoczne: bez istot. opadw, ,20.5,24.5,21.0,20.5,21.0,22.5,22.5,17.5, ,22.0,25.0,22.0,22.0,17.5->22.0,23.0,23.0,17.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-04 06:04,0,niebo niewidoczne: bez opadw, ,20.5,24.5,21.0,20.5,21.0,22.5,22.5,17.5, ,22.0->19.0,25.0->20.0,22.0->19.0,22.0->19.0,22.0->19.0,23.0->19.0,23.0->19.0,17.0->16.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-04 06:10,0,niebo niewidoczne: bez opadw, ,20.5,25.0,21.0,20.5,21.0,22.5,22.5,17.5, ,19.0,20.0,19.0,19.0,19.0,19.0,19.0,16.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-04 06:15,0,niebo niewidoczne: bez opadw, ,21.0,25.0,21.0,20.5,21.0,22.5,22.5,17.5, ,19.0,20.0,19.0,19.0,19.0,19.0,19.0,16.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-04 06:20,0,niebo niewidoczne: bez opadw, ,21.0,25.0,21.0,20.5,21.0,22.5,22.5,17.5, ,19.0,20.0,19.0,19.0,19.0,19.0,19.0,16.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-04 06:25,0,niebo niewidoczne: bez opadw, ,21.0,25.0,21.0,20.5,21.0,22.5,22.5,17.5, ,19.0,20.0,19.0,19.0,19.0,19.0,19.0,16.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-04 06:30,0,niebo niewidoczne: bez opadw, ,20.5,25.0,21.0,20.5,21.0,22.5,22.5,17.5, ,19.0,20.0,19.0,19.0,19.0,19.0,19.0,16.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-04 06:35,0,niebo niewidoczne: bez opadw, ,20.5,24.5,21.0,20.5,21.0,22.0,22.5,17.5, ,19.0,20.0,19.0,19.0,19.0,19.0,19.0,16.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-04 06:40,0,niebo niewidoczne: bez opadw, ,20.5,24.5,21.0,20.5,21.0,22.0,22.5,17.5, ,19.0,20.0,19.0,19.0,19.0,19.0,19.0,16.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-04 06:45,0,niebo niewidoczne: bez opadw, ,20.5,24.5,21.0,20.5,20.5,22.0,22.0,17.5, ,19.0,20.0,19.0,19.0,19.0,19.0,19.0,16.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-04 06:50,0,niebo niewidoczne: bez opadw, ,20.5,24.5,21.0,20.5,20.5,22.0,22.0,17.5, ,19.0,20.0,19.0,19.0,19.0,19.0,19.0,16.0->15.5, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-04 06:56,0,niebo niewidoczne: bez opadw, ,20.5,24.5,21.0,20.5,20.5,22.0,22.0,17.5, ,19.0,20.0,19.0,19.0,19.0,19.0,19.0,15.5, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-04 07:01,0,niebo niewidoczne: bez opadw, ,20.5,24.5,21.0,20.5,20.5,21.5,22.0,17.5, ,19.0,20.0,19.0,19.0,19.0,19.0,19.0,15.5, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-04 07:06,0,niebo niewidoczne: bez opadw, ,20.5,24.5,21.0,20.0,20.5,21.5,22.0,17.5, ,19.0->18.5,20.0,19.0->18.5,19.0->18.5,19.0->18.5,19.0,19.0,15.5, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-04 07:11,0,niebo niewidoczne: bez opadw, ,20.5,24.5,21.0,20.0,20.5,21.5,22.0,17.5, ,18.5,20.0,18.5,18.5,18.5,19.0,19.0,15.5, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-04 07:16,0,niebo niewidoczne: bez opadw, ,20.5,24.0,21.0,20.0,20.5,21.5,22.0,17.5, ,18.5,20.0,18.5,18.5,18.5,19.0,19.0,15.5, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-04 07:21,0,niebo niewidoczne: bez opadw, ,20.5,24.0,21.0,20.0,20.5,21.5,22.0,17.5, ,18.5,20.0,18.5,18.5,18.5,19.0,19.0,15.5, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
