date time,outside temp,weather,curr_temp," ""main bedroom"""," ""bathroom"""," ""gust"""," ""agata's"""," ""leo's'"""," ""living room"""," ""kitchen"""," ""office""",set_temp," ""main bedroom"""," ""bathroom"""," ""gust"""," ""agata's"""," ""leo's'"""," ""living room"""," ""kitchen"""," ""office""",is_on," ""main bedroom"""," ""bathroom"""," ""gust"""," ""agata's"""," ""leo's'"""," ""living room"""," ""kitchen"""," ""office""",mode," ""main bedroom"""," ""bathroom"""," ""gust"""," ""agata's"""," ""leo's'"""," ""living room"""," ""kitchen"""," ""office"""
2019-02-05 08:02,-3,niebo niewidoczne: bez opadw, ,20.0,23.5,20.5,20.0,20.0,21.0,21.5,17.0, ,18.5,19.5,18.5,18.5,18.5,18.5,18.5,15.5, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-05 08:07,-4,niebo niewidoczne: bez opadw, ,20.0,23.5,20.5,20.0,20.0,21.0,21.5,17.0, ,18.5,19.5,18.5,18.5,18.5,18.5,18.5,15.5, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-05 08:12,-4,niebo niewidoczne: bez opadw, ,20.0,23.5,20.5,20.0,20.0,21.0,21.5,17.0, ,18.5,19.5,18.5,18.5,18.5,18.5,18.5,15.5, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-05 08:17,-4,niebo niewidoczne: bez opadw, ,20.0,23.5,20.5,20.0,20.0,21.0,21.5,17.0, ,18.5,19.5,18.5,18.5,18.5,18.5,18.5,15.5, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-05 08:22,-4,niebo niewidoczne: bez opadw, ,20.0,23.5,20.5,20.0,20.0,21.0,21.5,17.0, ,18.5,19.5,18.5,18.5,18.5,18.5,18.5,15.5, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-05 08:27,-4,niebo niewidoczne: bez opadw, ,20.0,23.5,20.5,20.0,20.0,21.0,21.5,17.0, ,18.5,19.5,18.5,18.5,18.5,18.5,18.5,15.5, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-05 08:33,-4,niebo niewidoczne: bez opadw, ,20.0,23.5,20.5,20.0,20.0,21.0,21.5,17.0, ,18.5,19.5,18.5,18.5,18.5,18.5,18.5,15.5, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-05 08:38,-4,niebo niewidoczne: bez opadw, ,20.5,23.5,20.5,20.0,20.0,21.0,21.5,17.0, ,18.5,19.5,18.5,18.5,18.5,18.5,18.5,15.5, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-05 08:43,-4,niebo niewidoczne: bez opadw, ,20.5,23.5,20.5,20.0,20.0,21.0,21.5,17.0, ,18.5,19.5,18.5,18.5,18.5,18.5,18.5,15.5, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-05 08:48,-4,niebo niewidoczne: bez opadw, ,20.5,23.5,20.5,20.0,20.0,21.0,21.5,17.0, ,18.5,19.5,18.5,18.5,18.5,18.5,18.5,15.5, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-05 08:53,-4,niebo niewidoczne: bez opadw, ,20.5,23.0,20.5,20.0,20.0,21.0,21.5,17.0, ,18.5,19.5,18.5,18.5,18.5,18.5,18.5,15.5, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-05 08:58,-4,niebo niewidoczne: bez opadw, ,20.5,23.0,20.5,20.0,20.0,21.0,21.5,17.0, ,18.5,19.5,18.5,18.5,18.5,18.5,18.5,15.5, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-05 09:03,-4,niebo niewidoczne: bez opadw, ,20.0,23.0,20.5,19.5,20.0,20.5,21.5,17.0, ,18.5,19.5,18.5,18.5,18.5,18.5,18.5,15.5, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-05 09:08,-4,niebo niewidoczne: bez opadw, ,20.0,ffline,20.5,19.5,20.0,20.5,21.5,17.0, ,18.5,19.5,18.5,18.5,18.5,18.5,18.5,15.5, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-05 09:13,-4,niebo niewidoczne: bez opadw, ,20.0,23.0,20.5,19.5,20.0,20.5,21.5,17.0, ,18.5,19.5,18.5,18.5,18.5,18.5,18.5,15.5, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-05 09:18,-4,niebo niewidoczne: bez opadw, ,20.0,23.0,20.5,19.5,20.0,20.5,21.5,17.0, ,18.5,19.5,18.5,18.5,18.5,18.5,18.5,15.5, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-05 09:24,-4,niebo niewidoczne: bez opadw, ,20.0,23.0,20.5,19.5,20.0,20.5,21.5,17.0, ,18.5,19.5,18.5,18.5,18.5,18.5,18.5,15.5, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-05 09:29,-4,niebo niewidoczne: bez opadw, ,20.0,23.0,20.5,20.0,20.0,20.5,21.0,17.0, ,18.5,19.5,18.5,18.5,18.5,18.5,18.5,15.5, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-05 09:34,-4,niebo niewidoczne: bez opadw, ,20.5,23.0,21.0,20.0,20.0,20.5,21.0,17.0, ,18.5,19.5,18.5,18.5,18.5,18.5,18.5,15.5, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-05 09:39,-4,niebo niewidoczne: bez opadw, ,20.5,23.0,21.0,20.0,20.0,20.5,21.0,17.0, ,18.5,19.5,18.5,18.5,18.5,18.5,18.5,15.5, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-05 09:44,-4,niebo niewidoczne: bez opadw, ,20.5,23.0,21.0,20.0,20.0,20.5,21.0,17.0, ,18.5,19.5,18.5,18.5,18.5,18.5,18.5,15.5, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-05 09:49,-4,niebo niewidoczne: bez opadw, ,20.5,23.0,21.0,20.0,20.5,20.5,21.0,17.0, ,18.5,19.5,18.5,18.5,18.5,18.5,18.5,15.5, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-05 09:54,-4,niebo niewidoczne: bez opadw, ,20.5,23.0,21.0,20.0,20.5,20.5,21.0,17.0, ,18.5,19.5,18.5,18.5,18.5,18.5,18.5,15.5, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-05 09:59,-4,niebo niewidoczne: bez opadw, ,20.5,23.0,21.0,20.0,20.5,20.5,21.0,17.0, ,18.5,19.5,18.5,18.5,18.5,18.5,18.5,15.5, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-05 10:04,-3,niebo niewidoczne: bez opadw, ,20.5,23.0,21.0,20.0,20.5,20.5,21.0,17.0, ,18.5,19.5,18.5,18.5,18.5,18.5,18.5,15.5, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-05 10:09,-3,niebo niewidoczne: bez opadw, ,20.5,23.0,21.0,20.5,20.5,20.5,21.0,17.0, ,18.5,19.5,18.5,18.5,18.5,18.5,18.5,15.5, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-05 10:15,-3,niebo niewidoczne: bez opadw, ,20.5,23.0,21.0,20.5,20.5,20.5,21.0,17.0, ,18.5,19.5,18.5,18.5,18.5,18.5,18.5,15.5, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-05 10:20,-3,niebo niewidoczne: bez opadw, ,20.5,ffline,21.0,20.5,20.5,20.5,21.0,17.0, ,18.5,19.5,18.5,18.5,18.5,18.5,18.5,15.5, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-05 10:25,-3,niebo niewidoczne: bez opadw, ,20.5,ffline,21.0,20.5,20.5,20.5,21.0,17.0, ,18.5,19.5,18.5,18.5,18.5,18.5,18.5,15.5, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-05 10:30,-3,niebo niewidoczne: bez opadw, ,20.5,23.0,21.0,20.5,20.5,20.5,21.0,17.0, ,18.5,19.5,18.5,18.5,18.5,18.5,18.5,15.5, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-05 10:35,-3,niebo niewidoczne: bez opadw, ,20.5,ffline,21.0,20.5,20.5,20.5,21.0,17.0, ,18.5,19.5,18.5,18.5,18.5,18.5,18.5,15.5, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-05 10:40,-3,niebo niewidoczne: bez opadw, ,20.5,ffline,21.0,20.5,20.5,20.5,21.0,17.0, ,18.5,19.5,18.5,18.5,18.5,18.5,18.5,15.5, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-05 10:45,-3,niebo niewidoczne: bez opadw, ,20.5,ffline,21.0,20.5,20.5,20.5,21.0,17.0, ,18.5,19.5,18.5,18.5,18.5,18.5,18.5,15.5, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-05 10:50,-3,niebo niewidoczne: bez opadw, ,20.5,23.0,21.0,20.5,20.5,20.5,21.0,17.0, ,18.5,19.5,18.5,18.5,18.5,18.5,18.5,15.5->15.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-05 10:55,-3,niebo niewidoczne: bez opadw, ,20.5,23.0,21.0,20.5,20.5,20.5,21.0,17.0, ,18.5,19.5,18.5,18.5,18.5,18.5,18.5,15.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-05 11:01,-2,pochmurnie: bez opadw, ,20.5,ffline,21.0,20.5,20.5,20.5,21.0,17.0, ,18.5,19.5,18.5,18.5,18.5,18.5,18.5,15.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-05 11:06,-2,pochmurnie: bez opadw, ,20.5,ffline,21.0,20.5,20.5,20.5,21.0,17.0, ,18.5,19.5,18.5,18.5,18.5,18.5,18.5,15.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-05 11:11,-2,pochmurnie: bez opadw, ,20.5,ffline,21.0,20.5,20.5,20.5,21.0,17.0, ,18.5,19.5,18.5,18.5,18.5,18.5,18.5,15.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-05 11:16,-2,pochmurnie: bez opadw, ,20.5,ffline,21.0,20.5,20.5,20.5,21.0,17.0, ,18.5,19.5,18.5,18.5,18.5,18.5,18.5,15.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-05 11:21,-2,pochmurnie: bez opadw, ,20.0,23.0,21.0,20.5,20.5,20.5,21.0,17.0, ,18.5,19.5,18.5,18.5,18.5,18.5,18.5,15.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
